8151.0,1.0073e-06
8152.0,1.0207e-06
8153.0,1.0342e-06
8154.0,1.0479e-06
8155.0,1.0618e-06
8156.0,1.0759e-06
8157.0,1.0901e-06
8158.0,1.1045e-06
8159.0,1.1191e-06
8160.0,1.1339e-06
8161.0,1.1505e-06
8162.0,1.1674e-06
8163.0,1.1845e-06
8164.0,1.2018e-06
8165.0,1.2193e-06
8166.0,1.2336e-06
8167.0,1.2479e-06
8168.0,1.2625e-06
8169.0,1.2771e-06
8170.0,1.292e-06
8171.0,1.3089e-06
8172.0,1.326e-06
8173.0,1.3433e-06
8174.0,1.3608e-06
8175.0,1.3785e-06
8176.0,1.3945e-06
8177.0,1.4106e-06
8178.0,1.4269e-06
8179.0,1.4433e-06
8180.0,1.46e-06
8181.0,1.4747e-06
8182.0,1.4895e-06
8183.0,1.5045e-06
8184.0,1.5197e-06
8185.0,1.5349e-06
8186.0,1.5459e-06
8187.0,1.557e-06
8188.0,1.5681e-06
8189.0,1.5793e-06
8190.0,1.5906e-06
8191.0,1.6043e-06
8192.0,1.618e-06
8193.0,1.6319e-06
8194.0,1.6459e-06
8195.0,1.66e-06
8196.0,1.6718e-06
8197.0,1.6837e-06
8198.0,1.6957e-06
8199.0,1.7077e-06
8200.0,1.7199e-06
8201.0,1.7297e-06
8202.0,1.7395e-06
8203.0,1.7494e-06
8204.0,1.7593e-06
8205.0,1.7693e-06
8206.0,1.7793e-06
8207.0,1.7894e-06
8208.0,1.7995e-06
8209.0,1.8097e-06
8210.0,1.82e-06
8211.0,1.8277e-06
8212.0,1.8354e-06
8213.0,1.8432e-06
8214.0,1.851e-06
8215.0,1.8588e-06
8216.0,1.8641e-06
8217.0,1.8693e-06
8218.0,1.8746e-06
8219.0,1.8799e-06
8220.0,1.8852e-06
8221.0,1.8879e-06
8222.0,1.8906e-06
8223.0,1.8932e-06
8224.0,1.8959e-06
8225.0,1.8986e-06
8226.0,1.9012e-06
8227.0,1.9039e-06
8228.0,1.9066e-06
8229.0,1.9093e-06
8230.0,1.912e-06
8231.0,1.9173e-06
8232.0,1.9227e-06
8233.0,1.9281e-06
8234.0,1.9335e-06
8235.0,1.939e-06
8236.0,1.9417e-06
8237.0,1.9444e-06
8238.0,1.9472e-06
8239.0,1.9499e-06
8240.0,1.9526e-06
8241.0,1.9581e-06
8242.0,1.9636e-06
8243.0,1.9691e-06
8244.0,1.9747e-06
8245.0,1.9802e-06
8246.0,1.983e-06
8247.0,1.9858e-06
8248.0,1.9886e-06
8249.0,1.9914e-06
8250.0,1.9942e-06
8251.0,1.997e-06
8252.0,1.9997e-06
8253.0,2.0025e-06
8254.0,2.0053e-06
8255.0,2.0081e-06
8256.0,2.011e-06
8257.0,2.0138e-06
8258.0,2.0166e-06
8259.0,2.0194e-06
8260.0,2.0223e-06
8261.0,2.0279e-06
8262.0,2.0336e-06
8263.0,2.0394e-06
8264.0,2.0451e-06
8265.0,2.0508e-06
8266.0,2.0623e-06
8267.0,2.0739e-06
8268.0,2.0855e-06
8269.0,2.0972e-06
8270.0,2.109e-06
8271.0,2.1238e-06
8272.0,2.1386e-06
8273.0,2.1536e-06
8274.0,2.1687e-06
8275.0,2.1838e-06
8276.0,2.2022e-06
8277.0,2.2206e-06
8278.0,2.2392e-06
8279.0,2.258e-06
8280.0,2.2769e-06
8281.0,2.2928e-06
8282.0,2.3087e-06
8283.0,2.3248e-06
8284.0,2.341e-06
8285.0,2.3573e-06
8286.0,2.3769e-06
8287.0,2.3967e-06
8288.0,2.4167e-06
8289.0,2.4369e-06
8290.0,2.4571e-06
8291.0,2.4742e-06
8292.0,2.4913e-06
8293.0,2.5085e-06
8294.0,2.5258e-06
8295.0,2.5433e-06
8296.0,2.5644e-06
8297.0,2.5857e-06
8298.0,2.6071e-06
8299.0,2.6288e-06
8300.0,2.6505e-06
8301.0,2.6725e-06
8302.0,2.6946e-06
8303.0,2.7169e-06
8304.0,2.7393e-06
8305.0,2.7619e-06
8306.0,2.7847e-06
8307.0,2.8076e-06
8308.0,2.8307e-06
8309.0,2.854e-06
8310.0,2.8775e-06
8311.0,2.9051e-06
8312.0,2.933e-06
8313.0,2.9611e-06
8314.0,2.9894e-06
8315.0,3.018e-06
8316.0,3.0469e-06
8317.0,3.076e-06
8318.0,3.1054e-06
8319.0,3.135e-06
8320.0,3.1649e-06
8321.0,3.1951e-06
8322.0,3.2255e-06
8323.0,3.2562e-06
8324.0,3.2871e-06
8325.0,3.3183e-06
8326.0,3.3453e-06
8327.0,3.3725e-06
8328.0,3.3998e-06
8329.0,3.4274e-06
8330.0,3.4552e-06
8331.0,3.4879e-06
8332.0,3.5209e-06
8333.0,3.5541e-06
8334.0,3.5877e-06
8335.0,3.6215e-06
8336.0,3.6557e-06
8337.0,3.6901e-06
8338.0,3.7248e-06
8339.0,3.7598e-06
8340.0,3.7952e-06
8341.0,3.8308e-06
8342.0,3.8668e-06
8343.0,3.903e-06
8344.0,3.9396e-06
8345.0,3.9765e-06
8346.0,4.0083e-06
8347.0,4.0404e-06
8348.0,4.0728e-06
8349.0,4.1053e-06
8350.0,4.1381e-06
8351.0,4.1767e-06
8352.0,4.2156e-06
8353.0,4.2549e-06
8354.0,4.2945e-06
8355.0,4.3344e-06
8356.0,4.3746e-06
8357.0,4.4152e-06
8358.0,4.4562e-06
8359.0,4.4975e-06
8360.0,4.5391e-06
8361.0,4.5811e-06
8362.0,4.6234e-06
8363.0,4.6662e-06
8364.0,4.7092e-06
8365.0,4.7527e-06
8366.0,4.809e-06
8367.0,4.866e-06
8368.0,4.9236e-06
8369.0,4.9819e-06
8370.0,5.0407e-06
8371.0,5.0936e-06
8372.0,5.1469e-06
8373.0,5.2008e-06
8374.0,5.2552e-06
8375.0,5.3101e-06
