1501.0,1.0035e-06
1502.0,1.0109e-06
1503.0,1.0184e-06
1504.0,1.0259e-06
1505.0,1.0334e-06
1506.0,1.044e-06
1507.0,1.0548e-06
1508.0,1.0657e-06
1509.0,1.0766e-06
1510.0,1.0877e-06
1511.0,1.1021e-06
1512.0,1.1166e-06
1513.0,1.1314e-06
1514.0,1.1463e-06
1515.0,1.1614e-06
1516.0,1.1767e-06
1517.0,1.1921e-06
1518.0,1.2078e-06
1519.0,1.2237e-06
1520.0,1.2397e-06
1521.0,1.2542e-06
1522.0,1.2688e-06
1523.0,1.2835e-06
1524.0,1.2984e-06
1525.0,1.3135e-06
1526.0,1.3268e-06
1527.0,1.3403e-06
1528.0,1.3539e-06
1529.0,1.3676e-06
1530.0,1.3814e-06
1531.0,1.3934e-06
1532.0,1.4055e-06
1533.0,1.4176e-06
1534.0,1.4299e-06
1535.0,1.4422e-06
1536.0,1.4547e-06
1537.0,1.4672e-06
1538.0,1.4799e-06
1539.0,1.4927e-06
1540.0,1.5055e-06
1541.0,1.5185e-06
1542.0,1.5316e-06
1543.0,1.5447e-06
1544.0,1.558e-06
1545.0,1.5714e-06
1546.0,1.5849e-06
1547.0,1.5985e-06
1548.0,1.6122e-06
1549.0,1.626e-06
1550.0,1.64e-06
1551.0,1.654e-06
1552.0,1.6682e-06
1553.0,1.6824e-06
1554.0,1.6968e-06
1555.0,1.7113e-06
1556.0,1.7259e-06
1557.0,1.7406e-06
1558.0,1.7555e-06
1559.0,1.7704e-06
1560.0,1.7855e-06
1561.0,1.7982e-06
1562.0,1.8109e-06
1563.0,1.8238e-06
1564.0,1.8367e-06
1565.0,1.8497e-06
1566.0,1.8576e-06
1567.0,1.8654e-06
1568.0,1.8733e-06
1569.0,1.8813e-06
1570.0,1.8892e-06
1571.0,1.8945e-06
1572.0,1.8999e-06
1573.0,1.9052e-06
1574.0,1.9106e-06
1575.0,1.9159e-06
1576.0,1.9213e-06
1577.0,1.9268e-06
1578.0,1.9322e-06
1579.0,1.9377e-06
1580.0,1.9431e-06
1581.0,1.9513e-06
1582.0,1.9596e-06
1583.0,1.9678e-06
1584.0,1.9761e-06
1585.0,1.9845e-06
1586.0,1.9956e-06
1587.0,2.0069e-06
1588.0,2.0182e-06
1589.0,2.0295e-06
1590.0,2.0409e-06
1591.0,2.0553e-06
1592.0,2.0697e-06
1593.0,2.0842e-06
1594.0,2.0988e-06
1595.0,2.1136e-06
1596.0,2.1284e-06
1597.0,2.1433e-06
1598.0,2.1583e-06
1599.0,2.1734e-06
1600.0,2.1886e-06
1601.0,2.2038e-06
1602.0,2.2192e-06
1603.0,2.2347e-06
1604.0,2.2503e-06
1605.0,2.266e-06
1606.0,2.2849e-06
1607.0,2.3041e-06
1608.0,2.3233e-06
1609.0,2.3427e-06
1610.0,2.3623e-06
1611.0,2.382e-06
1612.0,2.4019e-06
1613.0,2.4219e-06
1614.0,2.4421e-06
1615.0,2.4624e-06
1616.0,2.4795e-06
1617.0,2.4966e-06
1618.0,2.5139e-06
1619.0,2.5313e-06
1620.0,2.5488e-06
1621.0,2.5629e-06
1622.0,2.5771e-06
1623.0,2.5913e-06
1624.0,2.6056e-06
1625.0,2.62e-06
1626.0,2.6308e-06
1627.0,2.6416e-06
1628.0,2.6526e-06
1629.0,2.6635e-06
1630.0,2.6745e-06
1631.0,2.6855e-06
1632.0,2.6966e-06
1633.0,2.7077e-06
1634.0,2.7189e-06
1635.0,2.7301e-06
1636.0,2.7339e-06
1637.0,2.7376e-06
1638.0,2.7414e-06
1639.0,2.7451e-06
1640.0,2.7489e-06
1641.0,2.7489e-06
1642.0,2.7489e-06
1643.0,2.7489e-06
1644.0,2.7489e-06
1645.0,2.7489e-06
1646.0,2.7526e-06
1647.0,2.7564e-06
1648.0,2.7602e-06
1649.0,2.764e-06
1650.0,2.7678e-06
