9895.0,1.0052e-06
9896.0,1.014e-06
9897.0,1.0228e-06
9898.0,1.0317e-06
9899.0,1.0407e-06
9900.0,1.0498e-06
9901.0,1.0589e-06
9902.0,1.0682e-06
9903.0,1.0775e-06
9904.0,1.0868e-06
9905.0,1.0963e-06
9906.0,1.1042e-06
9907.0,1.1122e-06
9908.0,1.1202e-06
9909.0,1.1283e-06
9910.0,1.1364e-06
9911.0,1.1447e-06
9912.0,1.1529e-06
9913.0,1.1612e-06
9914.0,1.1696e-06
9915.0,1.178e-06
9916.0,1.1848e-06
9917.0,1.1916e-06
9918.0,1.1985e-06
9919.0,1.2054e-06
9920.0,1.2123e-06
9921.0,1.2175e-06
9922.0,1.2228e-06
9923.0,1.2281e-06
9924.0,1.2333e-06
9925.0,1.2386e-06
9926.0,1.244e-06
9927.0,1.2493e-06
9928.0,1.2547e-06
9929.0,1.2601e-06
9930.0,1.2655e-06
9931.0,1.2709e-06
9932.0,1.2764e-06
9933.0,1.2818e-06
9934.0,1.2873e-06
9935.0,1.2928e-06
9936.0,1.2965e-06
9937.0,1.3002e-06
9938.0,1.3039e-06
9939.0,1.3076e-06
9940.0,1.3114e-06
9941.0,1.317e-06
9942.0,1.3226e-06
9943.0,1.3283e-06
9944.0,1.334e-06
9945.0,1.3397e-06
9946.0,1.3435e-06
9947.0,1.3473e-06
9948.0,1.3512e-06
9949.0,1.355e-06
9950.0,1.3589e-06
9951.0,1.3646e-06
9952.0,1.3705e-06
9953.0,1.3763e-06
9954.0,1.3822e-06
9955.0,1.388e-06
9956.0,1.392e-06
9957.0,1.3959e-06
9958.0,1.3999e-06
9959.0,1.4038e-06
9960.0,1.4078e-06
9961.0,1.4098e-06
9962.0,1.4118e-06
9963.0,1.4138e-06
9964.0,1.4158e-06
9965.0,1.4178e-06
9966.0,1.4198e-06
9967.0,1.4218e-06
9968.0,1.4238e-06
9969.0,1.4258e-06
9970.0,1.4278e-06
9971.0,1.4258e-06
9972.0,1.4238e-06
9973.0,1.4218e-06
9974.0,1.4198e-06
9975.0,1.4178e-06
9976.0,1.4158e-06
9977.0,1.4138e-06
9978.0,1.4118e-06
9979.0,1.4098e-06
9980.0,1.4078e-06
9981.0,1.4038e-06
9982.0,1.3998e-06
9983.0,1.3959e-06
9984.0,1.3919e-06
9985.0,1.388e-06
9986.0,1.388e-06
9987.0,1.388e-06
9988.0,1.388e-06
9989.0,1.388e-06
9990.0,1.388e-06
9991.0,1.3919e-06
9992.0,1.3959e-06
9993.0,1.3999e-06
9994.0,1.4038e-06
9995.0,1.4078e-06
9996.0,1.4138e-06
9997.0,1.4198e-06
9998.0,1.4259e-06
9999.0,1.432e-06
10000.0,1.4381e-06
10001.0,1.4442e-06
10002.0,1.4503e-06
10003.0,1.4565e-06
10004.0,1.4627e-06
10005.0,1.4689e-06
10006.0,1.4731e-06
10007.0,1.4773e-06
10008.0,1.4814e-06
10009.0,1.4856e-06
10010.0,1.4899e-06
10011.0,1.494e-06
10012.0,1.4983e-06
10013.0,1.5025e-06
10014.0,1.5067e-06
10015.0,1.5109e-06
10016.0,1.5109e-06
10017.0,1.5109e-06
10018.0,1.5109e-06
10019.0,1.5109e-06
10020.0,1.5109e-06
10021.0,1.5152e-06
10022.0,1.5195e-06
10023.0,1.5238e-06
10024.0,1.5281e-06
10025.0,1.5324e-06
10026.0,1.5368e-06
10027.0,1.5411e-06
10028.0,1.5455e-06
10029.0,1.5498e-06
10030.0,1.5542e-06
10031.0,1.5608e-06
10032.0,1.5674e-06
10033.0,1.574e-06
10034.0,1.5807e-06
10035.0,1.5874e-06
10036.0,1.5918e-06
10037.0,1.5963e-06
10038.0,1.6008e-06
10039.0,1.6053e-06
10040.0,1.6098e-06
10041.0,1.6121e-06
10042.0,1.6143e-06
10043.0,1.6166e-06
10044.0,1.6189e-06
10045.0,1.6211e-06
10046.0,1.6211e-06
10047.0,1.6211e-06
10048.0,1.6211e-06
10049.0,1.6211e-06
10050.0,1.6211e-06
10051.0,1.6188e-06
10052.0,1.6166e-06
10053.0,1.6143e-06
10054.0,1.612e-06
10055.0,1.6098e-06
10056.0,1.6075e-06
10057.0,1.6053e-06
10058.0,1.603e-06
10059.0,1.6008e-06
10060.0,1.5985e-06
10061.0,1.5985e-06
10062.0,1.5985e-06
10063.0,1.5985e-06
10064.0,1.5985e-06
10065.0,1.5985e-06
10066.0,1.603e-06
10067.0,1.6076e-06
10068.0,1.6121e-06
10069.0,1.6166e-06
10070.0,1.6212e-06
10071.0,1.628e-06
10072.0,1.6349e-06
10073.0,1.6418e-06
10074.0,1.6487e-06
10075.0,1.6556e-06
10076.0,1.6603e-06
10077.0,1.665e-06
10078.0,1.6696e-06
10079.0,1.6743e-06
10080.0,1.679e-06
10081.0,1.6861e-06
10082.0,1.6932e-06
10083.0,1.7003e-06
10084.0,1.7075e-06
10085.0,1.7146e-06
10086.0,1.7219e-06
10087.0,1.7291e-06
10088.0,1.7364e-06
10089.0,1.7436e-06
10090.0,1.751e-06
10091.0,1.7583e-06
10092.0,1.7657e-06
10093.0,1.7731e-06
10094.0,1.7805e-06
10095.0,1.788e-06
10096.0,1.8005e-06
10097.0,1.8131e-06
10098.0,1.8257e-06
10099.0,1.8385e-06
10100.0,1.8513e-06
10101.0,1.8668e-06
10102.0,1.8825e-06
10103.0,1.8982e-06
10104.0,1.9141e-06
10105.0,1.9301e-06
10106.0,1.9462e-06
10107.0,1.9625e-06
10108.0,1.9789e-06
10109.0,1.9954e-06
10110.0,2.0121e-06
10111.0,2.0316e-06
10112.0,2.0514e-06
10113.0,2.0713e-06
10114.0,2.0914e-06
10115.0,2.1117e-06
10116.0,2.1292e-06
10117.0,2.1468e-06
10118.0,2.1646e-06
10119.0,2.1825e-06
10120.0,2.2006e-06
10121.0,2.2158e-06
10122.0,2.2311e-06
10123.0,2.2464e-06
10124.0,2.2619e-06
10125.0,2.2775e-06
10126.0,2.2963e-06
10127.0,2.3152e-06
10128.0,2.3343e-06
10129.0,2.3535e-06
10130.0,2.3729e-06
10131.0,2.3892e-06
10132.0,2.4056e-06
10133.0,2.422e-06
10134.0,2.4386e-06
10135.0,2.4553e-06
10136.0,2.4788e-06
10137.0,2.5025e-06
10138.0,2.5265e-06
10139.0,2.5506e-06
10140.0,2.575e-06
10141.0,2.5996e-06
10142.0,2.6244e-06
10143.0,2.6494e-06
10144.0,2.6747e-06
10145.0,2.7001e-06
10146.0,2.7295e-06
10147.0,2.7592e-06
10148.0,2.7892e-06
10149.0,2.8195e-06
10150.0,2.8501e-06
10151.0,2.8809e-06
10152.0,2.9121e-06
10153.0,2.9436e-06
10154.0,2.9754e-06
10155.0,3.0075e-06
